#{"t_start": 1769004446.7756062, "env_id": "FetchReach-v4"}
r,l,t
-49.0,50,229.282183
-50.0,50,229.600255
-50.0,50,229.881638
-50.0,50,230.138025
-50.0,50,230.39067
-50.0,50,230.632143
-50.0,50,230.861384
-50.0,50,231.091686
-50.0,50,231.322369
-50.0,50,231.550193
-50.0,50,231.792062
-50.0,50,232.117677
-50.0,50,232.387753
-50.0,50,232.640857
-48.0,50,232.959905
-50.0,50,233.241944
-50.0,50,233.520478
-50.0,50,233.789316
-50.0,50,234.054574
-50.0,50,234.318671
-50.0,50,234.59656
-49.0,50,234.939066
-50.0,50,235.20769
-50.0,50,235.467602
-50.0,50,235.725171
-50.0,50,235.982344
-50.0,50,236.240232
-50.0,50,236.491965
-50.0,50,236.756166
-50.0,50,237.022072
-50.0,50,237.293634
-50.0,50,237.56794
-50.0,50,237.842867
-50.0,50,238.139252
-50.0,50,238.435694
-50.0,50,238.701132
-50.0,50,239.07777
-50.0,50,239.366124
-50.0,50,239.649572
-50.0,50,239.948056
-50.0,50,240.241982
-50.0,50,240.490397
-50.0,50,240.738748
-50.0,50,241.011693
-50.0,50,241.263654
-50.0,50,241.51932
-50.0,50,241.798599
-50.0,50,242.055628
-50.0,50,243.081811
-50.0,50,243.346445
-50.0,50,243.603591
-50.0,50,243.864649
-50.0,50,244.126693
-50.0,50,244.387324
-50.0,50,244.626889
-50.0,50,244.903573
-47.0,50,245.170371
-50.0,50,245.43041
-50.0,50,245.698605
-50.0,50,245.964165
-50.0,50,246.242284
-50.0,50,246.516327
-50.0,50,246.786603
-49.0,50,247.056623
-50.0,50,247.334757
-50.0,50,247.615514
-50.0,50,247.887377
-50.0,50,248.166283
-50.0,50,248.438895
-50.0,50,248.714324
-50.0,50,248.991642
-50.0,50,249.273883
-50.0,50,249.554731
-50.0,50,249.83632
-50.0,50,250.117745
-50.0,50,250.399508
-50.0,50,250.676809
-50.0,50,250.95826
-50.0,50,251.240897
-50.0,50,251.521917
-50.0,50,251.801022
-50.0,50,252.078699
-50.0,50,252.357743
-50.0,50,252.638281
-50.0,50,252.913474
-50.0,50,253.188391
-50.0,50,253.465636
-50.0,50,253.718241
-50.0,50,253.967253
-50.0,50,254.210428
-50.0,50,254.456969
-50.0,50,254.725296
-50.0,50,254.994549
-50.0,50,255.267732
-50.0,50,255.530613
-50.0,50,255.794493
-50.0,50,256.069072
-50.0,50,256.342581
-50.0,50,257.215394
-50.0,50,257.485415
-50.0,50,257.756339
-50.0,50,258.005014
-50.0,50,258.249455
-50.0,50,258.497998
-50.0,50,258.745145
-50.0,50,258.990565
-50.0,50,259.23328
-50.0,50,259.486504
-50.0,50,259.751539
-50.0,50,259.995237
-50.0,50,260.238651
-50.0,50,260.503461
-50.0,50,260.776521
-50.0,50,261.043538
-44.0,50,261.317103
-50.0,50,261.568753
-47.0,50,261.844606
-50.0,50,262.119177
-50.0,50,262.403791
-47.0,50,262.670635
-50.0,50,262.916294
-50.0,50,263.157167
-50.0,50,263.428655
-50.0,50,263.701907
-50.0,50,263.978298
-50.0,50,264.253244
-45.0,50,264.535516
-50.0,50,264.813647
-50.0,50,265.09009
-50.0,50,265.367736
-46.0,50,265.648622
-50.0,50,265.929071
-50.0,50,266.210741
-50.0,50,266.488184
-50.0,50,266.769041
-50.0,50,267.044741
-50.0,50,267.323661
-50.0,50,267.600775
-50.0,50,267.873643
-50.0,50,268.143168
-50.0,50,268.411645
-49.0,50,268.683507
-50.0,50,268.938705
-50.0,50,269.18336
-50.0,50,269.42783
-50.0,50,269.673622
-50.0,50,269.940858
-50.0,50,270.209967
-50.0,50,271.083722
-50.0,50,271.371032
-50.0,50,271.645666
-50.0,50,271.895338
-50.0,50,272.141244
-50.0,50,272.386507
-50.0,50,272.632486
-50.0,50,272.876343
-50.0,50,273.120049
-50.0,50,273.363404
-50.0,50,273.605618
-50.0,50,273.869251
-50.0,50,274.120041
-50.0,50,274.361849
-50.0,50,274.606652
-50.0,50,274.855325
-50.0,50,275.115592
-50.0,50,275.37764
-50.0,50,275.635629
-50.0,50,275.893714
-50.0,50,276.138919
-50.0,50,276.379569
-47.0,50,276.623415
-50.0,50,276.881938
-50.0,50,277.148492
-47.0,50,277.393672
-50.0,50,277.636562
-50.0,50,277.897725
-50.0,50,278.175654
-50.0,50,278.459432
-50.0,50,278.71208
-50.0,50,278.979321
-47.0,50,279.240262
-50.0,50,279.481962
-50.0,50,279.729665
-50.0,50,279.992259
-50.0,50,280.242123
-50.0,50,280.502707
-50.0,50,280.746659
-50.0,50,281.011647
-50.0,50,281.270136
-50.0,50,281.51777
-50.0,50,281.773507
-48.0,50,282.024693
-50.0,50,282.293281
-50.0,50,282.546542
-50.0,50,282.822471
-48.0,50,283.087798
-50.0,50,283.352713
-50.0,50,283.605384
-50.0,50,284.584674
-50.0,50,284.851818
-49.0,50,285.129436
-50.0,50,285.401999
-50.0,50,285.663681
-50.0,50,285.925971
-50.0,50,286.186708
-50.0,50,286.44331
-50.0,50,286.69838
-50.0,50,286.958978
-50.0,50,287.219634
-50.0,50,287.473634
-50.0,50,287.726556
-50.0,50,287.9959
-50.0,50,288.243483
-50.0,50,288.574346
-50.0,50,288.886825
-50.0,50,289.18786
-50.0,50,289.449511
-50.0,50,289.704315
-50.0,50,289.954473
-50.0,50,290.230532
-50.0,50,290.481748
-50.0,50,290.737459
-50.0,50,290.99465
-50.0,50,291.289756
-50.0,50,291.538381
-50.0,50,291.78606
-50.0,50,292.03765
-50.0,50,292.293297
-50.0,50,292.545358
-50.0,50,292.796351
-49.0,50,293.066715
-50.0,50,293.330807
-50.0,50,293.588396
-50.0,50,293.841904
-50.0,50,294.108024
-50.0,50,294.361022
-50.0,50,294.615673
-50.0,50,294.874216
-50.0,50,295.153913
-50.0,50,295.415473
-50.0,50,295.673999
-50.0,50,295.940208
-50.0,50,296.216451
-50.0,50,296.480115
-48.0,50,296.744709
-50.0,50,297.011614
-50.0,50,297.280643
-50.0,50,297.539036
-50.0,50,298.555296
-50.0,50,298.818664
-50.0,50,299.076699
-50.0,50,299.339298
-50.0,50,299.608569
-50.0,50,299.870554
-50.0,50,300.144883
-50.0,50,300.418225
-50.0,50,300.685447
-50.0,50,300.940931
-50.0,50,301.201545
-50.0,50,301.463342
-50.0,50,301.73925
-50.0,50,302.017555
-50.0,50,302.296203
-50.0,50,302.567719
-50.0,50,302.85842
-50.0,50,303.146581
-50.0,50,303.435319
-50.0,50,303.723601
-50.0,50,304.013441
-50.0,50,304.302404
-50.0,50,304.587028
-50.0,50,304.873553
-50.0,50,305.160077
-50.0,50,305.450157
-50.0,50,305.729272
-50.0,50,306.004234
-50.0,50,306.294509
-50.0,50,306.563725
-50.0,50,306.844983
-50.0,50,307.115663
-50.0,50,307.401812
-50.0,50,307.685658
-50.0,50,307.980197
-50.0,50,308.263212
-50.0,50,308.54462
-50.0,50,308.823887
-46.0,50,309.105894
-50.0,50,309.384559
-50.0,50,309.661139
-50.0,50,309.936456
-50.0,50,310.224606
-50.0,50,310.512031
-50.0,50,310.791173
-50.0,50,311.067674
-50.0,50,311.345768
-50.0,50,311.621585
-50.0,50,311.899086
-50.0,50,312.187663
-50.0,50,313.240335
-48.0,50,313.516604
-50.0,50,313.780303
-50.0,50,314.045252
-50.0,50,314.314617
-50.0,50,314.593512
-50.0,50,314.875664
-50.0,50,315.144641
-50.0,50,315.418597
-50.0,50,315.688201
-50.0,50,315.962361
-50.0,50,316.230424
-47.0,50,316.51072
-50.0,50,316.789945
-50.0,50,317.072627
-50.0,50,317.351646
-50.0,50,317.63215
-50.0,50,317.910509
-50.0,50,318.18764
-50.0,50,318.465964
-50.0,50,318.743246
-50.0,50,319.017791
-50.0,50,319.29647
-50.0,50,319.577412
-46.0,50,319.853274
-50.0,50,320.130375
-50.0,50,320.414647
-50.0,50,320.695441
-50.0,50,320.971411
-50.0,50,321.248641
-50.0,50,321.526623
-50.0,50,321.808851
-50.0,50,322.08347
-50.0,50,322.361757
-50.0,50,322.639677
-50.0,50,322.918699
-48.0,50,323.198831
-50.0,50,323.484459
-50.0,50,323.751113
-50.0,50,324.021291
-50.0,50,324.291074
-50.0,50,324.560948
-50.0,50,324.82946
-50.0,50,325.104049
-50.0,50,325.381828
-50.0,50,325.653262
-50.0,50,325.919428
-50.0,50,326.185393
-50.0,50,326.444993
-50.0,50,326.714564
-50.0,50,327.63534
-50.0,50,327.910556
-48.0,50,328.194431
