#{"t_start": 1769001697.5453522, "env_id": "FetchReachDense-v4"}
r,l,t
-1.416509,50,188.796843
-0.917663,50,189.030265
-1.11981,50,189.267979
-1.397439,50,189.522316
-1.490251,50,189.770246
-0.556364,50,190.024919
-1.202493,50,190.262455
-0.995202,50,190.514534
-1.452413,50,190.745049
-1.297829,50,190.995399
-1.04606,50,191.249183
-1.513594,50,191.493788
-1.229886,50,191.722049
-1.254627,50,191.948019
-0.921571,50,192.178167
-0.890843,50,192.418572
-0.971135,50,192.656646
-1.380136,50,192.893907
-1.032612,50,193.128006
-0.981399,50,193.371013
-1.084633,50,193.636883
-1.109377,50,193.882472
-1.088262,50,194.124682
-1.23867,50,195.081438
-0.747803,50,195.32473
-0.988609,50,195.578851
-1.25657,50,195.840737
-1.432238,50,196.098946
-0.935447,50,196.377925
-0.671637,50,196.66311
-1.09285,50,196.9329
-1.264224,50,197.191203
-0.702679,50,197.450849
-1.059745,50,197.71029
-1.129742,50,197.963579
-1.160207,50,198.254933
-1.015709,50,198.515072
-1.285231,50,198.774873
-1.124371,50,199.028681
-1.059509,50,199.243249
-1.105527,50,199.481826
-1.320582,50,199.715786
-0.970526,50,199.944009
-1.056216,50,200.179806
-1.097081,50,200.394598
-1.617389,50,200.619001
-1.076526,50,200.840081
-0.940549,50,201.051231
-0.983787,50,201.269067
-0.972153,50,201.504799
-1.12273,50,201.738078
-0.586063,50,201.970685
-0.823145,50,202.199126
-0.781682,50,202.432722
-0.959764,50,202.69683
-0.867976,50,202.940592
-1.370299,50,203.173186
-1.168806,50,203.411999
-1.126514,50,203.652365
-1.184341,50,203.896546
-0.953925,50,204.171537
-1.293705,50,204.43659
-1.166669,50,204.678045
-0.929731,50,204.914805
-0.959925,50,205.150278
-1.188572,50,205.382353
-1.112753,50,205.639603
-1.307637,50,205.889467
-1.005578,50,206.126472
-0.809611,50,206.362658
-1.160061,50,206.604893
-0.835845,50,206.843278
-0.846008,50,207.086361
-1.3778,50,207.973644
-1.445121,50,208.199488
-0.780443,50,208.4487
-1.648646,50,208.675264
-1.136414,50,208.920385
-1.138866,50,209.176976
-1.420332,50,209.401478
-0.894001,50,209.625942
-1.540438,50,209.853892
-1.525771,50,210.078995
-1.103421,50,210.302988
-0.976049,50,210.54775
-0.950138,50,210.813833
-1.032292,50,211.067852
-0.887901,50,211.347676
-1.246502,50,211.650617
-1.502888,50,211.910414
-1.26478,50,212.139162
-1.307003,50,212.355589
-1.06546,50,212.578926
-0.699274,50,212.797925
-0.840909,50,213.045858
-1.38849,50,213.2759
-0.826714,50,213.55866
-1.302549,50,213.80059
-0.927524,50,214.075339
-1.031183,50,214.337163
-0.734025,50,214.59329
-0.856541,50,214.819749
-0.772135,50,215.044598
-0.862994,50,215.276874
-0.93705,50,215.507217
-1.210656,50,215.754672
-0.930655,50,216.001165
-1.143504,50,216.236042
-1.389411,50,216.46636
-0.915962,50,216.692871
-0.973326,50,216.935713
-0.961158,50,217.173513
-1.400855,50,217.407088
-0.944294,50,217.639348
-0.744655,50,217.877054
-1.673948,50,218.122532
-0.822392,50,218.35937
-0.940425,50,218.593795
-0.686473,50,218.834887
-0.95313,50,219.080857
-1.074669,50,219.326241
-0.949601,50,219.567924
-1.045187,50,219.803639
-0.951147,50,220.668822
-1.850604,50,220.921077
-0.970554,50,221.175498
-1.34987,50,221.422005
-1.337408,50,221.653314
-0.909393,50,221.880712
-1.900903,50,222.105667
-0.960501,50,222.331413
-0.927536,50,222.568006
-0.870478,50,222.812464
-0.961027,50,223.06161
-0.762692,50,223.31698
-0.775474,50,223.559438
-0.672111,50,223.798847
-0.811659,50,224.03486
-0.675742,50,224.273814
-0.79108,50,224.515034
-0.451044,50,224.755012
-1.216535,50,224.994533
-1.28771,50,225.238014
-1.130872,50,225.479738
-1.296298,50,225.721886
-1.226834,50,225.963107
-1.437714,50,226.209226
-1.662917,50,226.449172
-1.388135,50,226.689586
-1.028307,50,226.931441
-0.957887,50,227.173357
-0.792273,50,227.415865
-0.871246,50,227.654846
-1.546873,50,227.893303
-1.260873,50,228.134563
-1.269221,50,228.376132
-1.207491,50,228.620001
-1.076695,50,228.860058
-1.100673,50,229.10023
-1.251871,50,229.344962
-0.934969,50,229.580219
-1.444227,50,229.829025
-1.156186,50,230.076951
-1.732158,50,230.325991
-1.417801,50,230.579854
-1.1816,50,230.827888
-0.957626,50,231.085972
-1.275263,50,231.334891
-1.067597,50,231.588102
-0.994943,50,231.834958
-0.729525,50,232.078481
-1.711465,50,232.329451
-1.01819,50,232.586218
-0.994314,50,233.47847
-0.96473,50,233.726032
-1.355636,50,233.982633
-0.959537,50,234.22195
-1.164798,50,234.465418
-0.934118,50,234.693232
-0.977661,50,234.932857
-1.221339,50,235.176651
-1.596048,50,235.423184
-0.628983,50,235.667334
-0.964181,50,235.905056
-1.161436,50,236.152627
-1.060212,50,236.411146
-1.03262,50,236.655001
-1.399323,50,236.896687
-0.891101,50,237.143495
-0.819177,50,237.380196
-0.731971,50,237.623595
-1.069869,50,237.853463
-0.772249,50,238.094716
-0.849637,50,238.338196
-1.061394,50,238.578361
-1.061326,50,238.806736
