#{"t_start": 1769008149.4490001, "env_id": "FetchReach-v4"}
r,l,t
-50.0,50,254.642926
-50.0,50,254.870492
-50.0,50,255.104834
-50.0,50,255.326905
-50.0,50,255.563233
-50.0,50,255.809982
-50.0,50,256.107148
-50.0,50,256.355678
-50.0,50,256.5767
-50.0,50,256.80541
-47.0,50,257.101907
-50.0,50,257.375383
-50.0,50,257.596686
-50.0,50,257.817141
-50.0,50,258.029814
-50.0,50,258.245609
-50.0,50,258.46031
-50.0,50,258.693894
-50.0,50,258.926094
-50.0,50,259.159503
-50.0,50,259.402239
-50.0,50,259.649568
-50.0,50,259.896859
-50.0,50,260.21015
-50.0,50,260.432898
-50.0,50,260.649869
-50.0,50,260.881656
-50.0,50,261.123624
-50.0,50,261.363897
-50.0,50,261.602424
-50.0,50,261.842437
-50.0,50,262.073913
-50.0,50,262.299717
-50.0,50,262.548579
-50.0,50,263.438497
-50.0,50,263.700479
-50.0,50,263.99331
-50.0,50,264.277066
-50.0,50,264.529721
-50.0,50,264.759417
-50.0,50,265.008465
-50.0,50,265.274527
-50.0,50,265.532614
-50.0,50,265.810369
-50.0,50,266.050025
-50.0,50,266.29677
-50.0,50,266.533063
-50.0,50,266.762987
-50.0,50,266.994329
-50.0,50,267.232996
-45.0,50,267.472739
-50.0,50,267.706583
-50.0,50,267.948431
-50.0,50,268.197218
-50.0,50,268.430449
-50.0,50,268.678059
-50.0,50,268.920662
-50.0,50,269.223191
-50.0,50,269.451692
-50.0,50,269.672998
-50.0,50,269.893953
-50.0,50,270.120014
-50.0,50,270.3527
-50.0,50,270.588122
-50.0,50,270.824015
-50.0,50,271.04878
-50.0,50,271.279805
-28.0,50,271.514517
-50.0,50,271.759033
-46.0,50,272.008673
-50.0,50,272.251177
-15.0,50,272.483566
-50.0,50,272.726327
-50.0,50,272.978231
-50.0,50,273.223841
-50.0,50,273.475384
-50.0,50,273.746433
-50.0,50,273.99751
-50.0,50,274.241949
-44.0,50,274.484553
-50.0,50,274.733433
-50.0,50,274.995202
-50.0,50,275.255145
-50.0,50,275.499726
-50.0,50,276.395417
-50.0,50,276.626382
-50.0,50,276.858871
-50.0,50,277.108722
-50.0,50,277.353506
-50.0,50,277.605753
-50.0,50,277.88713
-50.0,50,278.121612
-50.0,50,278.366238
-50.0,50,278.6152
-50.0,50,278.860502
-44.0,50,279.097082
-50.0,50,279.357781
-50.0,50,279.587357
-50.0,50,279.818824
-50.0,50,280.051173
-50.0,50,280.298595
-50.0,50,280.544479
-50.0,50,280.793064
-50.0,50,281.034146
-46.0,50,281.283919
-50.0,50,281.531577
-50.0,50,281.778693
-48.0,50,282.035296
-47.0,50,282.266974
-50.0,50,282.496223
-50.0,50,282.730356
-50.0,50,282.976782
-50.0,50,283.215575
-50.0,50,283.461695
-48.0,50,283.691883
-50.0,50,283.929387
-50.0,50,284.161721
-50.0,50,284.392388
-50.0,50,284.622492
-50.0,50,284.85425
-50.0,50,285.089906
-50.0,50,285.322115
-50.0,50,285.567862
-50.0,50,285.79847
-50.0,50,286.033738
-50.0,50,286.2655
-50.0,50,286.497568
-50.0,50,286.730011
-50.0,50,286.968896
-50.0,50,287.200443
-50.0,50,287.432519
-50.0,50,287.672216
-50.0,50,287.907232
-50.0,50,288.168827
-50.0,50,289.025122
-50.0,50,289.273005
-50.0,50,289.525577
-50.0,50,289.779807
-50.0,50,290.032784
-50.0,50,290.288864
-46.0,50,290.539603
-50.0,50,290.789533
-50.0,50,291.043957
-50.0,50,291.284963
-49.0,50,291.536179
-50.0,50,291.787205
-50.0,50,292.043786
-50.0,50,292.295019
-50.0,50,292.552677
-50.0,50,292.802951
-50.0,50,293.057491
-50.0,50,293.3023
-50.0,50,293.546428
-50.0,50,293.787422
-50.0,50,294.031726
-46.0,50,294.268678
-50.0,50,294.517125
-50.0,50,294.763687
-50.0,50,295.015242
-50.0,50,295.259775
-50.0,50,295.505538
-50.0,50,295.745298
-50.0,50,295.996428
-50.0,50,296.246752
-47.0,50,296.496705
-50.0,50,296.738528
-50.0,50,296.990927
-50.0,50,297.236182
-50.0,50,297.481836
-42.0,50,297.731803
-50.0,50,298.009988
-50.0,50,298.245648
-48.0,50,298.491672
-50.0,50,298.732931
-50.0,50,298.984814
-50.0,50,299.226705
-50.0,50,299.482176
-50.0,50,299.732805
-50.0,50,299.989292
-50.0,50,300.239038
-50.0,50,300.488559
-50.0,50,300.740344
-50.0,50,300.992838
-48.0,50,301.239893
-50.0,50,302.157304
-50.0,50,302.407366
-50.0,50,302.660553
