#{"t_start": 1769005885.8988116, "env_id": "FetchReach-v4"}
r,l,t
-26.0,50,314.326418
-5.0,50,314.804584
-30.0,50,315.238904
-2.0,50,315.644878
-2.0,50,316.047147
-10.0,50,316.444701
-3.0,50,316.905969
-48.0,50,317.270268
-9.0,50,317.642699
-2.0,50,318.011738
-40.0,50,319.195443
-5.0,50,319.622771
-3.0,50,320.046767
-3.0,50,320.49048
-28.0,50,320.923933
-13.0,50,321.324073
-24.0,50,321.743553
-7.0,50,322.156821
-7.0,50,322.586137
-2.0,50,323.013704
-28.0,50,323.460248
-3.0,50,323.908307
-24.0,50,324.304808
-3.0,50,324.719606
-21.0,50,325.157843
-3.0,50,325.60173
-41.0,50,326.029515
-16.0,50,326.4598
-14.0,50,326.900807
-45.0,50,327.304555
-2.0,50,327.719437
-8.0,50,328.12059
-14.0,50,328.55947
-14.0,50,329.009031
-38.0,50,329.454891
-4.0,50,329.904822
-20.0,50,330.317962
-2.0,50,330.786258
-4.0,50,331.20706
-9.0,50,331.622651
-50.0,50,332.036981
-36.0,50,332.45602
-3.0,50,332.850951
-7.0,50,333.245439
-10.0,50,333.666302
-42.0,50,334.109901
-26.0,50,334.558189
-19.0,50,335.006433
-43.0,50,335.405399
-31.0,50,335.829433
-21.0,50,336.272884
-4.0,50,336.719517
-34.0,50,337.156014
0.0,50,337.61979
-18.0,50,338.042236
-3.0,50,338.517081
-3.0,50,338.967393
-6.0,50,339.398291
-35.0,50,339.832691
-18.0,50,340.269761
-28.0,50,341.526155
-7.0,50,342.008824
-9.0,50,342.46163
-21.0,50,342.907324
-12.0,50,343.302995
-1.0,50,343.692598
-15.0,50,344.131265
-1.0,50,344.557174
-9.0,50,344.987644
-2.0,50,345.403365
-8.0,50,345.809961
-8.0,50,346.229932
-13.0,50,346.652754
-4.0,50,347.079623
-7.0,50,347.516521
-45.0,50,347.934822
-5.0,50,348.320835
-11.0,50,348.736508
-17.0,50,349.177193
-4.0,50,349.619444
-9.0,50,350.052445
-3.0,50,350.490728
-26.0,50,350.935012
-5.0,50,351.37194
-17.0,50,351.850301
-1.0,50,352.288497
-10.0,50,352.749941
-18.0,50,353.192614
-50.0,50,353.585578
-6.0,50,353.990513
-30.0,50,354.409969
-2.0,50,354.811937
-15.0,50,355.222569
-18.0,50,355.650272
-34.0,50,356.087169
-12.0,50,356.51978
-30.0,50,356.952812
-4.0,50,357.374254
-11.0,50,357.807968
-6.0,50,358.236224
-10.0,50,358.621359
-1.0,50,359.02183
-8.0,50,359.476402
-50.0,50,359.903653
-33.0,50,360.340618
-41.0,50,360.77332
-4.0,50,361.209518
-12.0,50,361.648337
-10.0,50,362.091208
-31.0,50,362.540579
-1.0,50,363.730132
-3.0,50,364.144549
-6.0,50,364.556499
-4.0,50,364.967952
-6.0,50,365.422771
-4.0,50,365.839536
-11.0,50,366.263013
-23.0,50,366.693959
-2.0,50,367.129492
-25.0,50,367.513441
-26.0,50,367.921574
-1.0,50,368.354718
-4.0,50,368.772386
-4.0,50,369.176459
-5.0,50,369.56189
-21.0,50,369.951019
-4.0,50,370.38051
-3.0,50,370.765021
-2.0,50,371.198
-1.0,50,371.600546
-11.0,50,371.985453
-11.0,50,372.3783
-4.0,50,372.764924
-7.0,50,373.195316
-5.0,50,373.621449
-6.0,50,374.011729
-3.0,50,374.430744
-4.0,50,374.821811
-9.0,50,375.208366
-13.0,50,375.621387
-37.0,50,376.055821
-2.0,50,376.45298
-3.0,50,376.842796
-29.0,50,377.271746
-6.0,50,377.683889
-12.0,50,378.073978
-17.0,50,378.472725
-2.0,50,378.859591
-17.0,50,379.261081
-5.0,50,379.663786
-3.0,50,380.065149
-4.0,50,380.456251
-4.0,50,380.846475
-3.0,50,381.27051
0.0,50,381.658168
-5.0,50,382.079859
-11.0,50,382.512294
-5.0,50,382.910908
-5.0,50,383.376163
-3.0,50,383.764264
-26.0,50,384.976948
-2.0,50,385.381512
-6.0,50,385.779719
0.0,50,386.177063
-6.0,50,386.574765
-5.0,50,386.991676
-15.0,50,387.401892
-26.0,50,387.850031
-4.0,50,388.283586
-7.0,50,388.709828
-10.0,50,389.15359
-2.0,50,389.548368
-6.0,50,389.997667
-16.0,50,390.434064
-6.0,50,390.868295
-29.0,50,391.291705
-9.0,50,391.72299
-4.0,50,392.135981
-7.0,50,392.563726
-28.0,50,392.949764
-8.0,50,393.368381
-13.0,50,393.773693
-38.0,50,394.186818
-2.0,50,394.608014
-35.0,50,395.049714
-3.0,50,395.487366
-48.0,50,395.907979
-4.0,50,396.315919
0.0,50,396.710514
-1.0,50,397.131001
-37.0,50,397.55986
-1.0,50,397.962958
-6.0,50,398.363727
-4.0,50,398.779764
-43.0,50,399.221918
-2.0,50,399.634469
0.0,50,400.048718
-23.0,50,400.471473
-2.0,50,400.858627
-2.0,50,401.245651
-6.0,50,401.638221
-10.0,50,402.036165
-4.0,50,402.491174
-1.0,50,402.940463
-4.0,50,403.375743
-17.0,50,403.803875
-13.0,50,404.197555
-3.0,50,404.595145
-27.0,50,405.025386
-21.0,50,405.475154
-2.0,50,406.732974
-20.0,50,407.150138
-5.0,50,407.585789
-3.0,50,408.016423
-39.0,50,408.419831
-21.0,50,408.836429
-2.0,50,409.236435
-2.0,50,409.640797
-39.0,50,410.038548
-3.0,50,410.434639
-2.0,50,410.832893
-3.0,50,411.226749
-15.0,50,411.625018
-1.0,50,412.021815
-2.0,50,412.419961
-1.0,50,412.820624
-17.0,50,413.256843
-32.0,50,413.70581
-3.0,50,414.15952
-3.0,50,414.584684
-3.0,50,415.017208
-11.0,50,415.405828
-2.0,50,415.839869
-1.0,50,416.258209
-2.0,50,416.702724
-4.0,50,417.128288
-2.0,50,417.677423
-6.0,50,418.066203
-3.0,50,418.502737
-14.0,50,418.892735
-3.0,50,419.267251
-18.0,50,419.664702
-3.0,50,420.038761
-2.0,50,420.432577
-6.0,50,420.868169
-8.0,50,421.365751
-6.0,50,421.758326
-33.0,50,422.1548
-4.0,50,422.520793
-4.0,50,422.898777
-8.0,50,423.270818
-29.0,50,423.654991
-3.0,50,424.06291
-3.0,50,424.46969
-19.0,50,424.89348
-8.0,50,425.299762
-3.0,50,425.687328
-12.0,50,426.082191
-8.0,50,426.647155
-18.0,50,427.029453
-23.0,50,428.158197
-3.0,50,428.521118
-8.0,50,428.986803
-39.0,50,429.36774
-9.0,50,429.737425
-2.0,50,430.196796
-6.0,50,430.572319
-16.0,50,430.942871
-5.0,50,431.298562
-3.0,50,431.718155
-19.0,50,432.158165
-3.0,50,432.570607
-20.0,50,432.979659
-5.0,50,433.366098
-5.0,50,433.754347
-4.0,50,434.140634
-3.0,50,434.51476
-3.0,50,434.910325
-4.0,50,435.29502
-2.0,50,435.75851
-5.0,50,436.136883
-7.0,50,436.533414
-6.0,50,436.920884
-1.0,50,437.277253
