#{"t_start": 1769159776.1817994, "env_id": "FetchReach-v4"}
r,l,t
-5.0,50,291.75336
-3.0,50,292.030609
-2.0,50,292.310739
-2.0,50,292.626429
-3.0,50,292.955151
0.0,50,293.277434
-2.0,50,293.633599
-3.0,50,293.933197
-4.0,50,294.248055
-5.0,50,294.55433
-1.0,50,294.877993
-12.0,50,295.221945
-1.0,50,295.556427
-1.0,50,295.876487
0.0,50,296.220253
-6.0,50,296.556042
-2.0,50,296.872449
0.0,50,297.181909
-3.0,50,297.469649
-1.0,50,297.78586
-2.0,50,298.08253
0.0,50,298.381499
-7.0,50,298.672582
-5.0,50,298.967229
-2.0,50,299.261455
-1.0,50,299.576337
-3.0,50,299.891545
-1.0,50,300.201166
0.0,50,300.515398
-1.0,50,300.847888
-2.0,50,301.17093
-1.0,50,302.197142
-3.0,50,302.497408
-4.0,50,302.796016
-4.0,50,303.100626
-2.0,50,303.413568
-2.0,50,303.717453
0.0,50,304.012305
0.0,50,304.324173
-4.0,50,304.643691
-3.0,50,304.995005
-3.0,50,305.339544
-1.0,50,305.677292
-1.0,50,306.000526
-1.0,50,306.303183
-1.0,50,306.607787
-2.0,50,306.910321
-5.0,50,307.212115
-1.0,50,307.508716
-2.0,50,307.797308
-2.0,50,308.084825
-2.0,50,308.373417
-9.0,50,308.667008
-2.0,50,308.955884
-10.0,50,309.275595
-4.0,50,309.621197
-4.0,50,309.952932
-2.0,50,310.252429
-2.0,50,310.556683
-2.0,50,310.884779
-3.0,50,311.186645
-1.0,50,311.560547
-1.0,50,311.838278
-1.0,50,312.117855
-2.0,50,312.400427
-2.0,50,312.692997
-2.0,50,312.991076
0.0,50,313.282151
-2.0,50,313.581739
-1.0,50,313.891052
-3.0,50,314.187329
-1.0,50,314.481311
-1.0,50,314.773213
-1.0,50,315.072232
-1.0,50,315.382397
-2.0,50,315.684319
-3.0,50,316.007735
-3.0,50,316.309264
-2.0,50,316.60628
-2.0,50,316.902782
-2.0,50,317.199466
